ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,PRODUCTCODE,CUSTOMERNAME,CITY,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,Unnamed: 18
10390,45,48.98,12,2204.1,,shipped,1,3,2005,motorcycles,s32_4485,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,small,
10403,45,100.0,5,5189.4,,shipped,2,4,2005,motorcycles,s32_4485,"uk collectables, ltd.",liverpool,Uk,devon,elizabeth,medium,
10106,39,40.15,6,1565.85,2003-02-17,shipped,1,2,2003,vintage cars,s50_1341,rovelli gifts,bergamo,Italy,rovelli,giovanni,small,
10120,49,50.62,12,2480.38,2003-04-29,shipped,2,4,2003,vintage cars,s50_1341,"australian collectors, co.",melbourne,Australia,ferguson,peter,small,
10133,27,50.19,7,1355.13,2003-06-27,shipped,2,6,2003,vintage cars,s50_1341,euro shopping channel,madrid,Spain,freyre,diego,small,
10143,34,36.66,1,1246.44,,shipped,3,8,2003,vintage cars,s50_1341,mini creations ltd.,new bedford,Usa,tam,wing c,small,
10156,20,41.02,1,820.4,,shipped,4,10,2003,vintage cars,s50_1341,euro shopping channel,madrid,Spain,freyre,diego,small,
10168,48,51.93,13,2492.64,2003-10-28,shipped,4,10,2003,vintage cars,s50_1341,technics stores inc.,burlingame,Usa,hirano,juri,small,
10199,29,38.4,1,1113.6,,shipped,4,12,2003,vintage cars,s50_1341,west coast collectables co.,burbank,Usa,thompson,steve,small,
10210,43,41.02,11,1763.86,,shipped,1,1,2004,vintage cars,s50_1341,osaka souveniers co.,osaka,Japan,kentary,mory,small,
10223,41,46.26,13,1896.66,2004-02-20,shipped,1,2,2004,vintage cars,s50_1341,"australian collectors, co.",melbourne,Australia,ferguson,peter,small,
10235,41,35.35,7,1449.35,,shipped,2,4,2004,vintage cars,s50_1341,"royal canadian collectables, ltd.",tsawassen,Canada,lincoln,elizabeth,small,
10250,36,51.93,8,1869.48,,shipped,2,5,2004,vintage cars,s50_1341,the sharp gifts warehouse,san jose,Usa,frick,sue,small,
10262,49,37.97,3,1860.53,2004-06-24,cancelled,2,6,2004,vintage cars,s50_1341,euro shopping channel,madrid,Spain,freyre,diego,small,
10275,38,45.39,13,1724.82,2004-07-23,shipped,3,7,2004,vintage cars,s50_1341,la rochelle gifts,nantes,France,labrune,janine,small,
10284,33,51.93,5,1713.69,2004-08-21,shipped,3,8,2004,vintage cars,s50_1341,"norway gifts by mail, co.",oslo,Norway,klaeboe,jan,small,
10296,26,48.44,1,1259.44,2004-09-15,shipped,3,9,2004,vintage cars,s50_1341,"bavarian collectables imports, co.",munich,Germany,donnermeyer,michael,small,
10308,47,43.64,11,2051.08,2004-10-15,shipped,4,10,2004,vintage cars,s50_1341,mini classics,white plains,Usa,frick,steve,small,
10316,34,47.57,3,1617.38,,shipped,4,11,2004,vintage cars,s50_1341,giftsbymail.co.uk,cowes,Uk,bennett,helen,small,
10328,34,51.93,7,1765.62,,shipped,4,11,2004,vintage cars,s50_1341,rovelli gifts,bergamo,Italy,rovelli,giovanni,small,
10340,40,50.62,4,2024.8,2004-11-24,shipped,4,11,2004,vintage cars,s50_1341,enaco distributors,barcelona,Spain,saavedra,eduardo,small,
10353,40,82.21,8,3288.4,,shipped,4,12,2004,vintage cars,s50_1341,gift ideas corp.,glendale,Usa,lewis,dan,medium,
10361,33,82.59,3,2725.47,2004-12-17,shipped,4,12,2004,vintage cars,s50_1341,souveniers and things co.,chatswood,Australia,huxley,adrian,small,
10375,49,65.8,5,3224.2,,shipped,1,2,2005,vintage cars,s50_1341,la rochelle gifts,nantes,France,labrune,janine,medium,
10388,27,100.0,1,3211.38,,shipped,1,3,2005,vintage cars,s50_1341,fungiftideas.com,new bedford,Usa,benitez,violeta,medium,
10398,49,36.66,5,1796.34,2005-03-30,shipped,1,3,2005,vintage cars,s50_1341,reims collectables,reims,France,henriot,paul,small,
10401,56,35.35,7,1979.6,,on hold,2,4,2005,vintage cars,s50_1341,tekni collectables inc.,newark,Usa,brown,william,small,
10416,37,51.93,8,1921.41,,shipped,2,5,2005,vintage cars,s50_1341,l'ordine souveniers,reggio emilia,Italy,moroni,maurizio,small,
10104,33,100.0,7,3705.24,2003-01-31,shipped,1,1,2003,trucks and buses,s50_1392,euro shopping channel,madrid,Spain,freyre,diego,medium,
10115,27,100.0,3,2843.91,,shipped,2,4,2003,trucks and buses,s50_1392,classic legends inc.,nyc,Usa,hernandez,maria,small,
10127,46,100.0,9,6176.42,,shipped,2,6,2003,trucks and buses,s50_1392,muscle machine inc,nyc,Usa,young,jeff,medium,
10141,44,100.0,3,5500.44,,shipped,3,8,2003,trucks and buses,s50_1392,suominen souveniers,espoo,Finland,suominen,kalle,medium,
10151,26,100.0,1,3220.1,2003-09-21,shipped,3,9,2003,trucks and buses,s50_1392,"oulu toy supplies, inc.",oulu,Finland,koskitalo,pirkko,medium,
10165,48,94.92,10,4556.16,2003-10-22,shipped,4,10,2003,trucks and buses,s50_1392,"dragon souveniers, ltd.",singapore,Singapore,natividad,eric,medium,
10176,23,100.0,9,3114.89,,shipped,4,11,2003,trucks and buses,s50_1392,l'ordine souveniers,reggio emilia,Italy,moroni,maurizio,medium,
10184,45,100.0,4,4948.2,2003-11-14,shipped,4,11,2003,trucks and buses,s50_1392,"iberia gift imports, corp.",sevilla,Spain,roel,jose pedro,medium,
10195,49,100.0,4,5161.17,2003-11-25,shipped,4,11,2003,trucks and buses,s50_1392,mini classics,white plains,Usa,frick,steve,medium,
10207,28,94.92,5,2657.76,,shipped,4,12,2003,trucks and buses,s50_1392,diecast collectables,boston,Usa,franco,valarie,small,
10220,37,100.0,9,3983.05,,shipped,1,2,2004,trucks and buses,s50_1392,"clover collections, co.",dublin,Ireland,cassidy,dean,medium,
10230,34,100.0,7,3974.94,2004-03-15,shipped,1,3,2004,trucks and buses,s50_1392,"blauer see auto, co.",frankfurt,Germany,keitel,roland,medium,
10246,22,100.0,3,2928.42,,shipped,2,5,2004,trucks and buses,s50_1392,euro shopping channel,madrid,Spain,freyre,diego,small,
10259,29,100.0,2,3054.57,2004-06-15,shipped,2,6,2004,trucks and buses,s50_1392,handji gifts& co,singapore,Singapore,victorino,wendy,medium,
10271,34,98.39,3,3345.26,2004-07-20,shipped,3,7,2004,trucks and buses,s50_1392,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,medium,
10282,38,100.0,12,4310.72,2004-08-20,shipped,3,8,2004,trucks and buses,s50_1392,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,medium,
10292,41,100.0,6,4983.14,,shipped,3,9,2004,trucks and buses,s50_1392,land of toys inc.,nyc,Usa,yu,kwai,medium,
10305,42,100.0,3,4618.32,2004-10-13,shipped,4,10,2004,trucks and buses,s50_1392,marta's replicas co.,cambridge,Usa,hernandez,marta,medium,
10314,28,100.0,12,3403.12,2004-10-22,shipped,4,10,2004,trucks and buses,s50_1392,heintze collectables,aaarhus,Denmark,ibsen,palle,medium,
10325,38,100.0,4,5190.42,,shipped,4,11,2004,trucks and buses,s50_1392,baane mini imports,stavern,Norway,bergulfsen,jonas,medium,
10336,23,100.0,8,3141.57,2004-11-20,shipped,4,11,2004,trucks and buses,s50_1392,"la corne d'abondance, co.",paris,France,bertrand,marie,medium,
10350,31,71.4,8,2213.4,,shipped,4,12,2004,trucks and buses,s50_1392,euro shopping channel,madrid,Spain,freyre,diego,small,
10359,46,100.0,2,4896.7,2004-12-15,shipped,4,12,2004,trucks and buses,s50_1392,reims collectables,reims,France,henriot,paul,medium,
10371,48,56.55,10,2714.4,2005-01-23,shipped,1,1,2005,trucks and buses,s50_1392,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,small,
10383,29,100.0,13,3087.05,2005-02-22,shipped,1,2,2005,trucks and buses,s50_1392,euro shopping channel,madrid,Spain,freyre,diego,medium,
10395,46,100.0,4,5692.96,2005-03-17,shipped,1,3,2005,trucks and buses,s50_1392,lyon souveniers,paris,France,da cunha,daniel,medium,
10412,26,100.0,3,3460.86,,shipped,2,5,2005,trucks and buses,s50_1392,euro shopping channel,madrid,Spain,freyre,diego,medium,
10425,18,100.0,2,1895.94,2005-05-31,in process,2,5,2005,trucks and buses,s50_1392,la rochelle gifts,nantes,France,labrune,janine,small,
10104,32,53.31,2,1705.92,2003-01-31,shipped,1,1,2003,trains,s50_1514,euro shopping channel,madrid,Spain,freyre,diego,small,
10117,21,49.21,11,1033.41,2003-04-16,shipped,2,4,2003,trains,s50_1514,"dragon souveniers, ltd.",singapore,Singapore,natividad,eric,small,
10127,46,69.12,4,3179.52,,shipped,2,6,2003,trains,s50_1514,muscle machine inc,nyc,Usa,young,jeff,medium,
10142,42,49.79,14,2091.18,,shipped,3,8,2003,trains,s50_1514,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,small,
10153,31,57.41,13,1779.71,2003-09-28,shipped,3,9,2003,trains,s50_1514,euro shopping channel,madrid,Spain,freyre,diego,small,
10165,38,66.78,5,2537.64,2003-10-22,shipped,4,10,2003,trains,s50_1514,"dragon souveniers, ltd.",singapore,Singapore,natividad,eric,small,
10176,38,64.44,4,2448.72,,shipped,4,11,2003,trains,s50_1514,l'ordine souveniers,reggio emilia,Italy,moroni,maurizio,small,
10185,20,48.62,15,972.4,2003-11-14,shipped,4,11,2003,trains,s50_1514,mini creations ltd.,new bedford,Usa,tam,wing c,small,
10196,46,62.09,7,2856.14,2003-11-26,shipped,4,11,2003,trains,s50_1514,super scale inc.,new haven,Usa,murphy,leslie,small,
10208,30,65.61,15,1968.3,,shipped,1,1,2004,trains,s50_1514,"saveley & henriot, co.",lyon,France,saveley,mary,small,
10220,30,68.54,4,2056.2,,shipped,1,2,2004,trains,s50_1514,"clover collections, co.",dublin,Ireland,cassidy,dean,small,
10230,43,52.14,2,2242.02,2004-03-15,shipped,1,3,2004,trains,s50_1514,"blauer see auto, co.",frankfurt,Germany,keitel,roland,small,
10247,49,63.85,4,3128.65,,shipped,2,5,2004,trains,s50_1514,suominen souveniers,espoo,Finland,suominen,kalle,medium,
10272,43,56.82,4,2443.26,2004-07-20,shipped,3,7,2004,trains,s50_1514,diecast classics inc.,allentown,Usa,yu,kyung,small,
10282,37,66.78,7,2470.86,2004-08-20,shipped,3,8,2004,trains,s50_1514,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,small,
10292,35,55.07,1,1927.45,,shipped,3,9,2004,trains,s50_1514,land of toys inc.,nyc,Usa,yu,kwai,small,
10306,34,60.34,15,2051.56,2004-10-14,shipped,4,10,2004,trains,s50_1514,"av stores, co.",manchester,Uk,ashworth,victoria,small,
10314,38,61.51,7,2337.38,2004-10-22,shipped,4,10,2004,trains,s50_1514,heintze collectables,aaarhus,Denmark,ibsen,palle,small,
10325,44,100.0,7,5932.96,,shipped,4,11,2004,trains,s50_1514,baane mini imports,stavern,Norway,bergulfsen,jonas,medium,
10337,21,100.0,6,2296.77,2004-11-21,shipped,4,11,2004,trains,s50_1514,classic legends inc.,nyc,Usa,hernandez,maria,small,
10350,44,100.0,17,6490.88,,shipped,4,12,2004,trains,s50_1514,euro shopping channel,madrid,Spain,freyre,diego,medium,
10359,25,64.93,4,1623.25,2004-12-15,shipped,4,12,2004,trains,s50_1514,reims collectables,reims,France,henriot,paul,small,
10372,24,58.58,9,1405.92,2005-01-26,shipped,1,1,2005,trains,s50_1514,"tokyo collectables, ltd",minato-ku,Japan,shimamura,akiko,small,
10383,38,60.06,10,2282.28,2005-02-22,shipped,1,2,2005,trains,s50_1514,euro shopping channel,madrid,Spain,freyre,diego,small,
10395,45,100.0,3,8977.05,2005-03-17,shipped,1,3,2005,trains,s50_1514,lyon souveniers,paris,France,da cunha,daniel,large,
10413,51,63.85,4,3256.35,,shipped,2,5,2005,trains,s50_1514,gift depot inc.,bridgewater,Usa,king,julie,medium,
10108,34,82.99,14,2821.66,,shipped,1,3,2003,motorcycles,s50_4713,cruz & sons co.,makati city,Philippines,cruz,arnold,small,
10121,44,74.85,1,3293.4,,shipped,2,5,2003,motorcycles,s50_4713,reims collectables,reims,France,henriot,paul,medium,
10135,44,96.0,15,4224.0,,shipped,3,7,2003,motorcycles,s50_4713,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,medium,
10145,38,81.36,2,3091.68,2003-08-25,shipped,3,8,2003,motorcycles,s50_4713,toys4grownups.com,pasadena,Usa,young,julie,medium,
10159,31,71.6,10,2219.6,,shipped,4,10,2003,motorcycles,s50_4713,corporate gift ideas co.,san francisco,Usa,brown,julie,small,
10169,48,80.55,10,3866.4,,shipped,4,11,2003,motorcycles,s50_4713,"anna's decorations, ltd",north sydney,Australia,o'hara,anna,medium,
10180,21,93.56,5,1964.76,,shipped,4,11,2003,motorcycles,s50_4713,daedalus designs imports,lille,France,rance,martine,small,
10190,40,66.72,2,2668.8,2003-11-19,shipped,4,11,2003,motorcycles,s50_4713,euro shopping channel,madrid,Spain,freyre,diego,small,
10211,40,80.55,10,3222.0,2004-01-15,shipped,1,1,2004,motorcycles,s50_4713,auto canal petit,paris,France,perrier,dominique,medium,
10224,50,77.29,3,3864.5,2004-02-21,shipped,1,2,2004,motorcycles,s50_4713,daedalus designs imports,lille,France,rance,martine,medium,
10237,20,68.34,3,1366.8,,shipped,2,4,2004,motorcycles,s50_4713,vitachrome inc.,nyc,Usa,frick,michael,small,
10252,48,72.41,7,3475.68,2004-05-26,shipped,2,5,2004,motorcycles,s50_4713,auto canal petit,paris,France,perrier,dominique,medium,
10264,47,89.5,5,4206.5,2004-06-30,shipped,2,6,2004,motorcycles,s50_4713,gifts4allages.com,boston,Usa,yoshido,juri,medium,
10276,21,70.78,11,1486.38,,shipped,3,8,2004,motorcycles,s50_4713,online mini collectables,brickhaven,Usa,barajas,miguel,small,
10285,39,78.92,2,3077.88,2004-08-27,shipped,3,8,2004,motorcycles,s50_4713,marta's replicas co.,cambridge,Usa,hernandez,marta,medium,
10299,44,80.55,5,3544.2,2004-09-30,shipped,3,9,2004,motorcycles,s50_4713,"toys of finland, co.",helsinki,Finland,karttunen,matti,medium,
10309,28,88.68,1,2483.04,2004-10-15,shipped,4,10,2004,motorcycles,s50_4713,baane mini imports,stavern,Norway,bergulfsen,jonas,small,
10319,45,77.29,6,3478.05,,shipped,4,11,2004,motorcycles,s50_4713,microscale inc.,nyc,Usa,kuo,kee,medium,
10331,20,100.0,5,3657.8,2004-11-17,shipped,4,11,2004,motorcycles,s50_4713,motor mint distributors inc.,philadelphia,Usa,hernandez,rosa,medium,
10341,38,100.0,3,4682.36,2004-11-24,shipped,4,11,2004,motorcycles,s50_4713,salzburg collectables,salzburg,Austria,pipps,georg,medium,
10356,26,100.0,4,3937.7,,shipped,4,12,2004,motorcycles,s50_4713,lyon souveniers,paris,France,da cunha,daniel,medium,
10365,44,100.0,2,4984.32,,shipped,1,1,2005,motorcycles,s50_4713,mini creations ltd.,new bedford,Usa,tam,wing c,medium,
10375,49,100.0,8,5406.66,,shipped,1,2,2005,motorcycles,s50_4713,la rochelle gifts,nantes,France,labrune,janine,medium,
10390,22,100.0,13,3491.18,,shipped,1,3,2005,motorcycles,s50_4713,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,medium,
10403,31,68.34,3,2118.54,,shipped,2,4,2005,motorcycles,s50_4713,"uk collectables, ltd.",liverpool,Uk,devon,elizabeth,small,
10105,41,70.67,5,2897.47,,shipped,1,2,2003,ships,s700_1138,danish wholesale imports,kobenhavn,Denmark,petersen,jytte,small,
10119,25,76.67,14,1916.75,2003-04-28,shipped,2,4,2003,ships,s700_1138,salzburg collectables,salzburg,Austria,pipps,georg,small,
10129,31,60.0,5,1860.0,,shipped,2,6,2003,ships,s700_1138,"stylish desk decors, co.",london,Uk,brown,ann,small,
10142,41,64.0,2,2624.0,,shipped,3,8,2003,ships,s700_1138,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,small,
10153,43,64.67,1,2780.81,2003-09-28,shipped,3,9,2003,ships,s700_1138,euro shopping channel,madrid,Spain,freyre,diego,small,
10167,43,75.34,12,3239.62,2003-10-23,cancelled,4,10,2003,ships,s700_1138,scandinavian gift ideas,boras,Sweden,larsson,maria,medium,
10177,24,76.0,3,1824.0,,shipped,4,11,2003,ships,s700_1138,caf imports,madrid,Spain,fernandez,jesus,small,
10185,21,54.0,3,1134.0,2003-11-14,shipped,4,11,2003,ships,s700_1138,mini creations ltd.,new bedford,Usa,tam,wing c,small,
10197,23,64.67,9,1487.41,2003-11-26,shipped,4,11,2003,ships,s700_1138,enaco distributors,barcelona,Spain,saavedra,eduardo,small,
10208,38,74.67,3,2837.46,,shipped,1,1,2004,ships,s700_1138,"saveley & henriot, co.",lyon,France,saveley,mary,small,
10222,31,62.67,15,1942.77,2004-02-19,shipped,1,2,2004,ships,s700_1138,collectable mini designs co.,san diego,Usa,thompson,valarie,small,
10233,36,70.67,3,2544.12,2004-03-29,shipped,1,3,2004,ships,s700_1138,tekni collectables inc.,newark,Usa,brown,william,small,
10248,36,71.34,6,2568.24,,cancelled,2,5,2004,ships,s700_1138,land of toys inc.,nyc,Usa,yu,kwai,small,
10261,34,62.0,4,2108.0,2004-06-17,shipped,2,6,2004,ships,s700_1138,quebec home shopping network,montreal,Canada,fresnisre,jean,small,
10273,21,65.34,7,1372.14,2004-07-21,shipped,3,7,2004,ships,s700_1138,petit auto,bruxelles,Belgium,dewey,catherine,small,
10283,45,78.67,9,3540.15,2004-08-20,shipped,3,8,2004,ships,s700_1138,"royal canadian collectables, ltd.",tsawassen,Canada,lincoln,elizabeth,medium,
10295,26,75.34,4,1958.84,,shipped,3,9,2004,ships,s700_1138,gifts4allages.com,boston,Usa,yoshido,juri,small,
10306,50,54.0,3,2700.0,2004-10-14,shipped,4,10,2004,ships,s700_1138,"av stores, co.",manchester,Uk,ashworth,victoria,small,
10315,41,62.0,2,2542.0,2004-10-29,shipped,4,10,2004,ships,s700_1138,la rochelle gifts,nantes,France,labrune,janine,small,
10326,39,60.0,1,2340.0,,shipped,4,11,2004,ships,s700_1138,"volvo model replicas, co",lule,Sweden,berglund,christina,small,
10339,22,100.0,5,2816.44,2004-11-23,shipped,4,11,2004,ships,s700_1138,"tokyo collectables, ltd",minato-ku,Japan,shimamura,akiko,small,
10350,46,76.67,11,3526.82,,shipped,4,12,2004,ships,s700_1138,euro shopping channel,madrid,Spain,freyre,diego,medium,
10373,44,100.0,14,4627.92,2005-01-31,shipped,1,1,2005,ships,s700_1138,"oulu toy supplies, inc.",oulu,Finland,koskitalo,pirkko,medium,
10385,25,77.34,1,1933.5,2005-02-28,shipped,1,2,2005,ships,s700_1138,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,small,
10396,39,66.67,1,2600.13,2005-03-23,shipped,1,3,2005,ships,s700_1138,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,small,
10414,37,71.34,6,2639.58,,on hold,2,5,2005,ships,s700_1138,gifts4allages.com,boston,Usa,yoshido,juri,small,
10106,31,100.0,7,3312.97,2003-02-17,shipped,1,2,2003,planes,s700_1691,rovelli gifts,bergamo,Italy,rovelli,giovanni,medium,
10120,47,82.21,13,3863.87,2003-04-29,shipped,2,4,2003,planes,s700_1691,"australian collectors, co.",melbourne,Australia,ferguson,peter,medium,
10133,24,77.64,8,1863.36,2003-06-27,shipped,2,6,2003,planes,s700_1691,euro shopping channel,madrid,Spain,freyre,diego,small,
10143,36,100.0,2,3945.96,,shipped,3,8,2003,planes,s700_1691,mini creations ltd.,new bedford,Usa,tam,wing c,medium,
10156,48,100.0,2,4954.08,,shipped,4,10,2003,planes,s700_1691,euro shopping channel,madrid,Spain,freyre,diego,medium,
10168,28,98.65,14,2762.2,2003-10-28,shipped,4,10,2003,planes,s700_1691,technics stores inc.,burlingame,Usa,hirano,juri,small,
10199,48,83.12,2,3989.76,,shipped,4,12,2003,planes,s700_1691,west coast collectables co.,burbank,Usa,thompson,steve,medium,
10210,21,78.55,12,1649.55,,shipped,1,1,2004,planes,s700_1691,osaka souveniers co.,osaka,Japan,kentary,mory,small,
10223,25,100.0,14,2534.75,2004-02-20,shipped,1,2,2004,planes,s700_1691,"australian collectors, co.",melbourne,Australia,ferguson,peter,small,
10235,25,100.0,8,2580.25,,shipped,2,4,2004,planes,s700_1691,"royal canadian collectables, ltd.",tsawassen,Canada,lincoln,elizabeth,small,
10250,31,91.34,9,2831.54,,shipped,2,5,2004,planes,s700_1691,the sharp gifts warehouse,san jose,Usa,frick,sue,small,
10262,40,84.03,4,3361.2,2004-06-24,cancelled,2,6,2004,planes,s700_1691,euro shopping channel,madrid,Spain,freyre,diego,medium,
10275,32,89.51,14,2864.32,2004-07-23,shipped,3,7,2004,planes,s700_1691,la rochelle gifts,nantes,France,labrune,janine,small,
10284,24,83.12,6,1994.88,2004-08-21,shipped,3,8,2004,planes,s700_1691,"norway gifts by mail, co.",oslo,Norway,klaeboe,jan,small,
10296,42,100.0,2,4296.6,2004-09-15,shipped,3,9,2004,planes,s700_1691,"bavarian collectables imports, co.",munich,Germany,donnermeyer,michael,medium,
10308,21,100.0,12,2224.95,2004-10-15,shipped,4,10,2004,planes,s700_1691,mini classics,white plains,Usa,frick,steve,small,
10316,34,82.21,4,2795.14,,shipped,4,11,2004,planes,s700_1691,giftsbymail.co.uk,cowes,Uk,bennett,helen,small,
10328,27,100.0,8,2762.1,,shipped,4,11,2004,planes,s700_1691,rovelli gifts,bergamo,Italy,rovelli,giovanni,small,
10340,30,88.6,5,2658.0,2004-11-24,shipped,4,11,2004,planes,s700_1691,enaco distributors,barcelona,Spain,saavedra,eduardo,small,
10353,39,100.0,9,5043.87,,shipped,4,12,2004,planes,s700_1691,gift ideas corp.,glendale,Usa,lewis,dan,medium,
10361,20,60.54,4,1210.8,2004-12-17,shipped,4,12,2004,planes,s700_1691,souveniers and things co.,chatswood,Australia,huxley,adrian,small,
10375,37,81.87,6,3029.19,,shipped,1,2,2005,planes,s700_1691,la rochelle gifts,nantes,France,labrune,janine,medium,
10388,46,100.0,2,10066.6,,shipped,1,3,2005,planes,s700_1691,fungiftideas.com,new bedford,Usa,benitez,violeta,large,
10398,47,87.69,6,4121.43,2005-03-30,shipped,1,3,2005,planes,s700_1691,reims collectables,reims,France,henriot,paul,medium,
